"user_id","started","lastdata","therm_sens","therm_comfort","therm_pref","therm_accep","met","air_velocity","air_quality","humidity","overall_comfort","tiredness"
MG451892,2023-12-05 16:09:04.000,2023-12-05 16:09:38.000,6.0,2,1,2,1.0,5,3,3,3.0,4
FA369774,2023-12-05 16:09:16.000,2023-12-05 16:10:45.000,7.0,1,1,2,1.6,4,2,2,2.0,2
FN545893,2023-12-05 16:11:45.000,2023-12-05 16:12:21.000,5.0,5,2,1,1.0,4,3,4,5.0,3
FH276183,2023-12-05 16:11:47.000,2023-12-05 16:12:25.000,5.0,5,2,1,1.0,4,3,3,5.0,3
FA369774,2023-12-05 16:19:11.000,2023-12-05 16:20:53.000,6.0,2,1,2,1.2,4,2,2,1.0,3
MG451892,2023-12-05 16:19:13.000,2023-12-05 16:19:48.000,7.0,2,1,2,1.0,5,3,4,3.0,4
FH276183,2023-12-05 16:21:43.000,2023-12-05 16:22:11.000,5.0,4,2,1,1.0,4,3,3,4.0,3
FN545893,2023-12-05 16:21:54.000,2023-12-05 16:22:32.000,4.0,6,2,1,1.0,4,4,4,6.0,4
FN545893,2023-12-07 10:40:21.000,2023-12-07 10:41:21.000,6.0,4,1,1,1.0,4,3,5,4.0,4
FA872888,2023-12-07 10:44:36.000,2023-12-07 10:59:49.000,5.0,4,2,1,1.0,4,4,3,4.0,3
MD189828,2023-12-07 10:48:35.000,2023-12-07 11:03:45.000,6.0,5,2,1,1.7,4,3,4,5.0,4
FB986112,2023-12-07 10:48:39.000,2023-12-07 10:51:33.000,5.0,4,2,1,1.0,4,4,4,4.0,4
FB986112,2023-12-07 10:51:38.000,2023-12-07 10:53:47.000,5.0,4,2,1,1.7,4,4,4,4.0,4
FN545893,2023-12-07 10:55:30.000,2023-12-07 10:56:23.000,6.0,4,1,1,1.0,4,3,4,5.0,4
FB986112,2023-12-07 11:01:49.000,2023-12-07 11:03:17.000,4.0,4,2,1,1.0,4,4,4,4.0,4
MD189828,2023-12-07 11:03:53.000,2023-12-07 11:12:50.000,5.0,4,2,1,1.0,4,4,4,5.0,4
FN545893,2023-12-07 11:09:02.000,2023-12-07 11:09:43.000,5.0,4,1,1,1.0,4,4,4,4.0,4
FA872888,2023-12-07 11:09:02.000,2023-12-07 11:09:28.000,5.0,4,2,1,1.0,3,3,3,4.0,3
FB986112,2023-12-07 11:11:46.000,2023-12-07 11:13:03.000,4.0,4,2,1,1.0,3,4,4,4.0,4
FN545893,2023-12-07 11:19:02.000,2023-12-07 11:19:45.000,4.0,6,2,1,1.0,1,4,4,5.0,4
FA872888,2023-12-07 11:19:03.000,2023-12-07 11:19:32.000,5.0,4,2,1,1.0,3,3,3,4.0,3
MD189828,2023-12-07 11:21:47.000,2023-12-07 11:22:43.000,5.0,4,2,1,1.0,4,4,4,4.0,4
FB986112,2023-12-07 11:21:49.000,2023-12-07 11:23:18.000,4.0,4,2,1,1.0,4,4,3,4.0,4
FA872888,2023-12-07 11:29:02.000,2023-12-07 11:29:24.000,5.0,4,2,1,1.0,4,4,3,4.0,3
FN545893,2023-12-07 11:29:02.000,2023-12-07 11:29:37.000,5.0,5,1,1,1.0,3,4,4,5.0,4
MD189828,2023-12-07 11:31:45.000,2023-12-07 11:32:40.000,4.0,4,2,1,1.0,4,4,4,4.0,4
FB986112,2023-12-07 11:31:47.000,2023-12-07 11:33:55.000,4.0,4,3,1,1.0,5,4,3,4.0,4
FN545893,2023-12-07 11:39:02.000,2023-12-07 11:41:53.000,5.0,4,1,1,1.0,3,3,4,4.0,4
FA872888,2023-12-07 11:39:02.000,2023-12-07 11:39:31.000,4.0,4,2,1,1.0,4,4,3,4.0,3
MD189828,2023-12-07 11:41:46.000,2023-12-07 11:43:05.000,5.0,5,2,1,1.0,3,3,3,4.0,4
FB986112,2023-12-07 11:41:48.000,2023-12-07 11:42:56.000,4.0,4,2,1,1.0,3,3,4,4.0,3
FN545893,2023-12-07 11:49:01.000,2023-12-07 11:54:42.000,5.0,4,1,1,1.0,3,3,4,5.0,4
FA872888,2023-12-07 11:49:10.000,2023-12-07 11:49:38.000,4.0,4,2,1,1.0,3,3,3,4.0,3
MD189828,2023-12-07 11:51:45.000,2023-12-07 11:52:53.000,5.0,5,2,1,1.0,3,3,3,4.0,4
FB986112,2023-12-07 11:51:47.000,2023-12-07 11:53:25.000,4.0,4,2,1,1.0,4,3,3,4.0,3
FN545893,2023-12-07 11:59:01.000,2023-12-07 11:59:34.000,5.0,4,1,1,1.0,3,3,3,4.0,4
FA872888,2023-12-07 11:59:05.000,2023-12-07 11:59:44.000,5.0,4,2,1,1.0,3,3,3,4.0,3
MD189828,2023-12-07 12:01:46.000,2023-12-07 12:02:49.000,5.0,5,2,1,1.0,3,3,3,4.0,4
FB986112,2023-12-07 12:01:50.000,2023-12-07 12:03:27.000,4.0,4,2,1,1.0,3,3,3,4.0,3
FN545893,2023-12-07 12:09:03.000,2023-12-07 12:09:38.000,5.0,4,1,1,1.0,4,3,4,5.0,4
FA872888,2023-12-07 12:09:04.000,2023-12-07 12:09:35.000,4.0,4,2,1,1.0,5,3,4,4.0,3
MD189828,2023-12-07 12:11:46.000,2023-12-07 12:12:41.000,5.0,4,2,1,1.0,5,3,3,4.0,4
FB986112,2023-12-07 12:11:47.000,2023-12-07 12:13:18.000,3.0,4,3,1,1.0,3,5,4,4.0,3
FN545893,2023-12-07 12:19:02.000,2023-12-07 12:19:47.000,5.0,4,1,1,1.0,3,4,4,4.0,4
FA872888,2023-12-07 12:19:04.000,2023-12-07 12:19:25.000,4.0,4,2,1,1.0,5,4,4,4.0,3
MD189828,2023-12-07 12:21:46.000,2023-12-07 12:22:41.000,4.0,4,2,1,1.0,5,4,4,4.0,4
FB986112,2023-12-07 12:21:47.000,2023-12-07 12:23:05.000,3.0,4,3,1,1.0,5,5,4,4.0,4
FN545893,2023-12-07 12:34:01.000,2023-12-07 12:34:36.000,5.0,4,1,1,1.0,3,3,3,4.0,4
FA872888,2023-12-07 12:34:02.000,2023-12-07 12:34:26.000,5.0,4,2,1,1.0,4,4,4,5.0,3
MD189828,2023-12-07 12:36:47.000,2023-12-07 12:37:51.000,5.0,4,2,1,1.0,4,3,3,4.0,4
FB986112,2023-12-07 12:38:04.000,2023-12-07 12:39:12.000,4.0,4,3,1,1.0,4,3,4,4.0,3
FA872888,2023-12-07 12:44:02.000,2023-12-07 12:44:29.000,5.0,4,1,1,1.0,3,3,3,4.0,3
FN545893,2023-12-07 12:44:03.000,2023-12-07 12:44:37.000,5.0,4,1,1,1.0,3,3,3,4.0,4
MD189828,2023-12-07 12:46:48.000,2023-12-07 12:48:12.000,5.0,5,2,2,1.0,4,3,3,4.0,4
FB986112,2023-12-07 12:46:50.000,2023-12-07 12:48:18.000,5.0,3,1,1,1.0,3,3,5,3.0,4
FB986112,2023-12-07 12:48:27.000,2023-12-07 12:58:09.000,4.0,4,2,1,1.0,3,3,3,4.0,4
FN545893,2023-12-07 12:54:03.000,2023-12-07 12:54:41.000,6.0,2,1,1,1.0,3,2,2,2.0,4
FA872888,2023-12-07 12:54:08.000,2023-12-07 12:54:39.000,5.0,4,1,1,1.0,4,4,3,4.0,3
MD189828,2023-12-07 12:56:46.000,2023-12-07 12:58:09.000,5.0,4,2,1,1.0,3,3,3,4.0,3
FA872888,2023-12-07 13:04:04.000,2023-12-07 13:05:05.000,5.0,4,1,1,1.0,4,4,3,4.0,3
FN545893,2023-12-07 13:04:04.000,2023-12-07 13:04:47.000,4.0,5,1,1,1.0,4,3,4,5.0,4
MD189828,2023-12-07 13:06:48.000,2023-12-07 13:07:34.000,4.0,4,2,1,1.0,4,4,4,5.0,3
FB986112,2023-12-07 13:06:48.000,2023-12-07 13:08:42.000,3.0,3,3,1,1.0,4,4,4,4.0,4
FA872888,2023-12-07 13:14:02.000,2023-12-07 13:14:32.000,5.0,4,1,1,1.0,4,4,3,4.0,3
FN545893,2023-12-07 13:14:03.000,2023-12-07 13:14:48.000,5.0,4,1,1,1.0,5,4,4,5.0,4
MD189828,2023-12-07 13:16:48.000,2023-12-07 13:17:48.000,3.0,4,2,1,1.0,5,5,4,5.0,3
FB986112,2023-12-07 13:16:49.000,2023-12-07 13:18:26.000,3.0,3,3,1,1.0,3,4,3,3.0,4
FN545893,2023-12-07 13:24:02.000,2023-12-07 13:24:46.000,5.0,4,1,1,1.0,5,3,3,4.0,3
FA872888,2023-12-07 13:24:07.000,2023-12-07 13:25:01.000,5.0,4,1,1,1.0,4,4,3,4.0,3
MD189828,2023-12-07 13:26:46.000,2023-12-07 13:27:47.000,4.0,5,2,1,1.0,4,5,4,5.0,3
FB986112,2023-12-07 13:26:48.000,2023-12-07 13:28:33.000,3.0,4,3,1,1.0,4,4,4,4.0,4
FA872888,2023-12-07 13:34:05.000,2023-12-07 13:34:39.000,5.0,4,1,1,1.0,4,4,3,4.0,3
FN545893,2023-12-07 13:34:06.000,2023-12-07 13:34:59.000,5.0,4,1,1,1.0,3,4,3,4.0,3
MD189828,2023-12-07 13:36:48.000,2023-12-07 13:37:42.000,4.0,4,2,1,1.0,4,4,4,5.0,3
FB986112,2023-12-07 13:36:49.000,2023-12-07 13:37:49.000,4.0,4,2,1,1.0,4,4,4,4.0,4
FN545893,2023-12-07 13:44:02.000,2023-12-07 13:44:49.000,5.0,4,1,1,1.0,5,4,4,4.0,2
FA872888,2023-12-07 13:44:02.000,2023-12-07 13:44:48.000,5.0,4,1,1,1.0,4,3,3,4.0,3
FB986112,2023-12-07 13:46:48.000,2023-12-07 13:48:05.000,5.0,4,2,1,1.0,3,3,4,4.0,3
MD189828,2023-12-07 13:46:52.000,2023-12-07 13:47:57.000,5.0,5,2,1,1.0,5,3,4,5.0,3
FA872888,2023-12-07 13:54:02.000,2023-12-07 13:54:32.000,5.0,4,1,1,1.0,3,3,3,4.0,3
FN545893,2023-12-07 13:54:09.000,2023-12-07 13:54:52.000,5.0,4,1,1,1.0,5,3,3,4.0,3
MD189828,2023-12-07 13:56:47.000,2023-12-07 13:57:55.000,6.0,3,1,1,1.0,6,2,3,3.0,3
FB986112,2023-12-07 13:56:52.000,2023-12-07 13:58:19.000,5.0,4,2,1,1.0,4,3,3,5.0,3
FN545893,2023-12-07 14:04:01.000,2023-12-07 14:04:40.000,5.0,3,1,1,1.0,3,3,3,3.0,3
FA872888,2023-12-07 14:04:02.000,2023-12-07 14:04:32.000,6.0,3,1,1,1.0,3,3,3,3.0,2
FB986112,2023-12-07 14:06:49.000,2023-12-07 14:07:56.000,4.0,4,3,1,1.0,4,4,4,4.0,4
MD189828,2023-12-07 14:06:49.000,2023-12-07 14:08:22.000,4.0,4,2,1,1.0,5,3,3,3.0,3
FN545893,2023-12-07 14:14:00.000,2023-12-07 14:14:26.000,4.0,3,1,1,1.0,5,3,3,4.0,4
FA872888,2023-12-07 14:14:02.000,2023-12-07 14:14:34.000,6.0,2,1,2,1.0,2,3,2,2.0,1
FB986112,2023-12-07 14:16:47.000,2023-12-07 14:17:59.000,4.0,4,2,1,1.0,3,3,4,4.0,3
MD189828,2023-12-07 14:16:48.000,2023-12-07 14:18:03.000,3.0,4,2,1,1.0,5,3,3,4.0,3
FN545893,2023-12-07 14:39:04.000,2023-12-07 14:39:41.000,6.0,3,1,1,1.0,3,3,3,3.0,3
MD189828,2023-12-07 14:39:26.000,2023-12-07 14:43:05.000,6.0,3,1,1,1.7,2,2,2,3.0,3
FA872888,2023-12-07 14:39:31.000,2023-12-07 14:40:02.000,6.0,3,1,2,1.0,2,3,2,2.0,3
FB986112,2023-12-07 14:42:42.000,2023-12-07 14:45:15.000,6.0,3,1,1,1.7,3,3,4,4.0,4
FN545893,2023-12-07 14:49:02.000,2023-12-07 14:49:38.000,5.0,3,1,1,1.2,3,3,2,3.0,4
FA872888,2023-12-07 14:49:03.000,2023-12-07 14:49:35.000,6.0,2,1,2,1.0,2,2,2,2.0,3
FB986112,2023-12-07 14:51:55.000,2023-12-07 14:53:04.000,5.0,4,1,1,1.0,4,4,4,4.0,4
MD189828,2023-12-07 14:52:00.000,2023-12-07 14:53:45.000,7.0,2,1,1,1.7,2,2,2,2.0,3
FA872888,2023-12-07 14:59:02.000,2023-12-07 14:59:35.000,5.0,3,1,1,1.0,3,3,3,3.0,3
FN545893,2023-12-07 14:59:07.000,2023-12-07 14:59:39.000,5.0,3,1,1,1.2,3,3,3,3.0,2
MD189828,2023-12-07 15:01:49.000,2023-12-07 15:02:59.000,6.0,3,1,1,1.0,2,2,2,2.0,3
FB986112,2023-12-07 15:02:01.000,2023-12-07 15:03:21.000,5.0,4,2,1,1.2,4,4,4,4.0,4
FA872888,2023-12-07 15:09:02.000,2023-12-07 15:09:35.000,5.0,3,1,1,1.0,3,3,3,3.0,3
FN545893,2023-12-07 15:09:05.000,2023-12-07 15:09:39.000,5.0,3,1,1,1.0,3,3,3,3.0,2
MD189828,2023-12-07 15:11:49.000,2023-12-07 15:12:48.000,6.0,2,1,1,1.0,2,2,2,2.0,2
FB986112,2023-12-07 15:11:50.000,2023-12-07 15:13:13.000,4.0,4,2,1,1.0,3,4,4,4.0,4
FA872888,2023-12-07 15:19:04.000,2023-12-07 15:19:29.000,5.0,3,1,1,1.0,3,3,2,3.0,3
FN545893,2023-12-07 15:19:07.000,2023-12-07 15:19:40.000,4.0,6,2,1,1.0,4,4,4,6.0,3
MD189828,2023-12-07 15:21:49.000,2023-12-07 15:22:55.000,5.0,3,1,1,1.0,2,3,3,3.0,2
FB986112,2023-12-07 15:21:52.000,2023-12-07 15:22:45.000,4.0,4,2,1,1.0,4,4,4,5.0,4
FA872888,2023-12-07 15:29:04.000,2023-12-07 15:29:36.000,5.0,3,1,1,1.0,3,3,3,3.0,3
FN545893,2023-12-07 15:29:11.000,2023-12-07 15:29:47.000,5.0,5,1,1,1.0,4,4,4,5.0,4
FB986112,2023-12-07 15:31:48.000,2023-12-07 15:32:57.000,4.0,4,2,1,1.0,3,4,4,5.0,4
MD189828,2023-12-07 15:31:51.000,2023-12-07 15:32:45.000,6.0,3,1,1,1.0,2,3,3,3.0,2
FA872888,2023-12-07 15:39:02.000,2023-12-07 15:39:40.000,6.0,2,1,2,1.0,2,2,2,2.0,3
FN545893,2023-12-07 15:39:04.000,2023-12-07 15:39:37.000,5.0,3,1,1,1.0,3,3,3,4.0,3
FB986112,2023-12-07 15:41:48.000,2023-12-07 15:42:51.000,5.0,4,1,1,1.0,3,4,4,4.0,4
MD189828,2023-12-07 15:41:53.000,2023-12-07 15:42:42.000,6.0,3,1,1,1.0,2,3,3,3.0,2
FA872888,2023-12-07 15:49:03.000,2023-12-07 15:49:26.000,6.0,2,1,2,1.0,2,2,2,2.0,3
FN545893,2023-12-07 15:49:04.000,2023-12-07 15:49:37.000,6.0,3,1,1,1.0,2,3,3,5.0,3
MD189828,2023-12-07 15:51:48.000,2023-12-07 15:52:35.000,6.0,2,1,1,1.0,2,2,2,2.0,2
FB986112,2023-12-07 15:51:58.000,2023-12-07 15:53:14.000,5.0,4,1,1,1.0,3,3,4,4.0,4
FN545893,2023-12-07 15:59:01.000,2023-12-07 15:59:42.000,6.0,2,1,2,1.0,4,2,5,2.0,4
FA872888,2023-12-07 15:59:04.000,2023-12-07 15:59:24.000,6.0,2,1,2,1.0,2,2,2,2.0,3
FB986112,2023-12-07 16:01:48.000,2023-12-07 16:03:04.000,5.0,3,1,1,1.0,3,3,3,4.0,4
MD189828,2023-12-07 16:01:51.000,2023-12-07 16:02:41.000,6.0,2,1,1,1.0,2,2,2,2.0,2
FA872888,2023-12-07 16:09:02.000,2023-12-07 16:09:30.000,6.0,2,1,2,1.0,2,2,2,2.0,2
FN545893,2023-12-07 16:09:03.000,2023-12-07 16:09:34.000,5.0,3,1,1,1.0,2,2,5,3.0,4
MD189828,2023-12-07 16:11:45.000,2023-12-07 16:12:40.000,6.0,2,1,1,1.0,2,2,2,2.0,2
FB986112,2023-12-07 16:11:51.000,2023-12-07 16:13:07.000,5.0,3,1,1,1.0,3,3,4,3.0,3
FA872888,2023-12-07 16:19:01.000,2023-12-07 16:19:30.000,6.0,2,1,2,1.0,2,2,2,2.0,3
FN545893,2023-12-07 16:19:29.000,2023-12-07 16:19:57.000,5.0,3,1,1,1.0,3,3,5,3.0,4
MD189828,2023-12-07 16:21:45.000,2023-12-07 16:22:33.000,6.0,2,1,1,1.0,2,3,3,2.0,2
FB986112,2023-12-07 16:21:47.000,2023-12-07 16:23:33.000,5.0,4,1,1,1.0,4,3,4,3.0,3
FN545893,2023-12-12 10:33:57.000,2023-12-12 10:34:40.000,6.0,1,1,2,1.0,5,2,7,1.0,4
FA539933,2023-12-12 11:00:00.000,2023-12-12 11:02:18.000,3.0,5,2,1,1.0,4,4,4,6.0,4
FA872888,2023-12-12 11:01:48.000,2023-12-12 11:02:21.000,4.0,4,2,1,1.0,4,4,3,5.0,3
FN545893,2023-12-12 11:08:37.000,2023-12-12 11:09:49.000,6.0,2,1,2,1.0,5,3,5,2.0,4
FA369774,2023-12-12 11:09:39.000,2023-12-12 11:11:44.000,6.0,2,1,2,1.0,4,2,2,2.0,4
FA539933,2023-12-12 11:11:45.000,2023-12-12 11:12:35.000,4.0,5,2,1,1.0,4,4,4,6.0,4
FA872888,2023-12-12 11:11:48.000,2023-12-12 11:12:19.000,4.0,4,2,1,1.0,4,4,3,4.0,3
FN545893,2023-12-12 11:16:20.000,2023-12-12 11:19:33.000,5.0,4,1,1,1.0,5,3,5,4.0,4
FA369774,2023-12-12 11:18:58.000,2023-12-12 11:20:09.000,6.0,2,1,2,1.0,4,3,2,2.0,4
FA872888,2023-12-12 11:21:47.000,2023-12-12 11:22:13.000,3.0,4,3,1,1.0,4,4,3,4.0,3
FA539933,2023-12-12 11:21:48.000,2023-12-12 11:22:26.000,4.0,5,2,1,1.0,4,4,4,5.0,4
FA369774,2023-12-12 11:28:57.000,2023-12-12 11:30:22.000,6.0,2,1,2,1.0,4,3,2,2.0,3
FN545893,2023-12-12 11:28:59.000,2023-12-12 11:29:28.000,5.0,4,1,1,1.0,5,3,5,4.0,4
FA872888,2023-12-12 11:31:49.000,2023-12-12 11:32:10.000,3.0,4,3,1,1.0,4,4,2,4.0,3
FA539933,2023-12-12 11:31:53.000,2023-12-12 11:32:42.000,4.0,5,2,1,1.0,4,4,4,6.0,4
FN545893,2023-12-12 11:39:00.000,2023-12-12 11:39:34.000,4.0,5,2,1,1.0,5,4,5,5.0,4
FA369774,2023-12-12 11:39:04.000,2023-12-12 11:40:39.000,4.0,5,2,1,1.0,5,3,3,4.0,4
FA872888,2023-12-12 11:41:47.000,2023-12-12 11:42:06.000,4.0,4,2,1,1.0,4,4,2,4.0,3
FA539933,2023-12-12 11:41:47.000,2023-12-12 11:42:51.000,4.0,4,2,1,1.0,4,4,4,6.0,4
FN545893,2023-12-12 11:49:00.000,2023-12-12 11:49:32.000,4.0,6,2,1,1.0,4,4,4,6.0,4
FA369774,2023-12-12 11:49:00.000,2023-12-12 11:50:14.000,4.0,5,2,1,1.0,5,4,4,5.0,4
FA539933,2023-12-12 11:51:45.000,2023-12-12 11:52:43.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FA872888,2023-12-12 11:51:46.000,2023-12-12 11:52:31.000,4.0,4,2,1,1.0,4,4,3,4.0,3
FN545893,2023-12-12 11:58:59.000,2023-12-12 11:59:31.000,4.0,6,2,1,1.0,4,4,4,6.0,4
FA369774,2023-12-12 11:59:02.000,2023-12-12 12:00:07.000,4.0,5,2,1,1.0,4,4,4,5.0,4
FA872888,2023-12-12 12:01:48.000,2023-12-12 12:02:17.000,3.0,4,3,1,1.0,3,3,2,4.0,3
FA539933,2023-12-12 12:01:50.000,2023-12-12 12:02:27.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FN545893,2023-12-12 12:08:59.000,2023-12-12 12:09:30.000,5.0,5,1,1,1.0,4,4,4,5.0,3
FA369774,2023-12-12 12:09:02.000,2023-12-12 12:09:57.000,4.0,5,2,1,1.0,4,4,4,5.0,4
FA872888,2023-12-12 12:11:49.000,2023-12-12 12:12:24.000,4.0,4,2,1,1.0,4,4,3,4.0,3
FA539933,2023-12-12 12:11:50.000,2023-12-12 12:12:20.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FN545893,2023-12-12 12:18:58.000,2023-12-12 12:19:32.000,5.0,4,1,1,1.0,4,3,5,4.0,4
FA369774,2023-12-12 12:19:01.000,2023-12-12 12:20:12.000,4.0,5,2,1,1.0,4,3,3,5.0,4
FA539933,2023-12-12 12:21:43.000,2023-12-12 12:22:19.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FA872888,2023-12-12 12:21:46.000,2023-12-12 12:22:10.000,4.0,4,2,1,1.0,3,3,2,5.0,3
FN545893,2023-12-12 12:34:01.000,2023-12-12 12:34:37.000,6.0,2,1,2,1.0,3,3,5,2.0,3
FA369774,2023-12-12 12:34:07.000,2023-12-12 12:35:18.000,4.0,5,2,1,1.0,4,3,3,4.0,4
FA872888,2023-12-12 12:36:48.000,2023-12-12 12:37:17.000,4.0,5,2,1,1.0,3,3,3,5.0,3
FA539933,2023-12-12 12:36:49.000,2023-12-12 12:37:20.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FA369774,2023-12-12 12:43:59.000,2023-12-12 12:45:05.000,4.0,5,2,1,1.0,5,4,4,5.0,4
FN545893,2023-12-12 12:44:00.000,2023-12-12 12:44:33.000,4.0,6,2,1,1.0,4,4,4,6.0,3
FA872888,2023-12-12 12:46:50.000,2023-12-12 12:47:15.000,4.0,5,2,1,1.0,3,3,3,5.0,3
FA539933,2023-12-12 12:47:04.000,2023-12-12 12:48:44.000,5.0,6,2,1,1.0,5,4,5,5.0,4
FA369774,2023-12-12 12:53:59.000,2023-12-12 12:55:06.000,4.0,5,2,1,1.0,5,4,4,5.0,3
FN545893,2023-12-12 12:54:02.000,2023-12-12 12:55:42.000,4.0,5,1,1,1.0,4,4,4,5.0,3
FA872888,2023-12-12 12:56:48.000,2023-12-12 12:57:10.000,4.0,5,2,1,1.0,3,3,3,5.0,3
FA539933,2023-12-12 12:56:48.000,2023-12-12 12:57:26.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FN545893,2023-12-12 13:03:59.000,2023-12-12 13:04:36.000,4.0,6,2,1,1.0,4,4,4,6.0,3
FA369774,2023-12-12 13:04:04.000,2023-12-12 13:05:22.000,4.0,5,2,1,1.0,5,4,4,5.0,3
FA539933,2023-12-12 13:06:46.000,2023-12-12 13:07:20.000,5.0,6,2,1,1.0,5,4,4,6.0,4
FA872888,2023-12-12 13:06:46.000,2023-12-12 13:07:11.000,4.0,5,2,1,1.0,3,3,3,5.0,3
FN545893,2023-12-12 13:13:59.000,2023-12-12 13:14:31.000,4.0,6,2,1,1.0,4,4,4,6.0,4
FA369774,2023-12-12 13:13:59.000,2023-12-12 13:15:14.000,4.0,5,2,1,1.0,6,5,5,4.0,3
FA872888,2023-12-12 13:16:46.000,2023-12-12 13:17:15.000,4.0,5,2,1,1.0,3,3,3,5.0,3
FA539933,2023-12-12 13:16:55.000,2023-12-12 13:17:25.000,5.0,6,2,1,1.0,4,4,4,6.0,4
FN545893,2023-12-12 13:24:02.000,2023-12-12 13:24:37.000,4.0,6,2,1,1.0,4,4,4,6.0,4
FA369774,2023-12-12 13:24:02.000,2023-12-12 13:25:14.000,4.0,5,2,1,1.0,5,4,4,5.0,4
FA872888,2023-12-12 13:26:45.000,2023-12-12 13:27:25.000,4.0,5,2,1,1.0,4,4,4,5.0,3
FA539933,2023-12-12 13:26:56.000,2023-12-12 13:27:48.000,5.0,6,2,1,1.0,4,4,3,6.0,4
FN545893,2023-12-12 13:33:58.000,2023-12-12 13:34:29.000,4.0,6,2,1,1.0,4,4,4,6.0,4
FA369774,2023-12-12 13:34:01.000,2023-12-12 13:35:14.000,3.0,4,3,1,1.0,6,4,4,4.0,4
FA872888,2023-12-12 13:36:47.000,2023-12-12 13:37:13.000,4.0,5,2,1,1.0,4,3,4,5.0,3
FA539933,2023-12-12 13:36:55.000,2023-12-12 13:37:31.000,5.0,6,2,1,1.0,4,4,3,5.0,4
FN545893,2023-12-12 13:44:00.000,2023-12-12 13:44:43.000,3.0,5,3,1,1.0,5,5,4,5.0,4
FA369774,2023-12-12 13:44:03.000,2023-12-12 13:45:08.000,3.0,4,3,1,1.0,6,4,4,4.0,3
FA872888,2023-12-12 13:46:47.000,2023-12-12 13:47:24.000,4.0,5,2,1,1.0,3,3,3,5.0,3
FA539933,2023-12-12 13:46:50.000,2023-12-12 13:49:28.000,5.0,6,2,1,1.0,4,3,3,6.0,3
FN545893,2023-12-12 13:53:58.000,2023-12-12 13:54:37.000,3.0,5,3,1,1.0,5,5,4,5.0,4
FA369774,2023-12-12 13:53:59.000,2023-12-12 13:55:03.000,3.0,4,3,1,1.0,5,4,5,4.0,4
FA872888,2023-12-12 13:56:49.000,2023-12-12 14:05:20.000,4.0,5,2,1,1.0,4,3,3,5.0,3
FA539933,2023-12-12 13:56:51.000,2023-12-12 13:57:23.000,5.0,5,2,1,1.0,4,3,3,5.0,3
FN545893,2023-12-12 14:03:59.000,2023-12-12 14:04:38.000,3.0,5,2,1,1.0,5,5,4,5.0,3
FA369774,2023-12-12 14:04:04.000,2023-12-12 14:05:25.000,4.0,5,2,1,1.0,6,4,4,4.0,4
FA872888,2023-12-12 14:06:46.000,2023-12-12 14:07:08.000,4.0,5,2,1,1.0,3,3,3,5.0,3
FA539933,2023-12-12 14:06:46.000,2023-12-12 14:07:29.000,4.0,6,2,1,1.0,4,4,4,6.0,3
FN545893,2023-12-12 14:13:58.000,2023-12-12 14:14:39.000,3.0,5,3,1,1.0,5,5,4,5.0,3
FA369774,2023-12-12 14:13:58.000,2023-12-12 14:14:46.000,4.0,5,2,1,1.0,4,4,4,5.0,4
FA539933,2023-12-12 14:16:47.000,2023-12-12 14:17:23.000,5.0,6,2,1,1.0,4,4,4,6.0,3
FA872888,2023-12-12 14:16:53.000,2023-12-12 14:17:21.000,4.0,5,2,1,1.0,4,3,2,5.0,3
FA369774,2023-12-12 14:39:09.000,2023-12-12 14:40:07.000,3.0,4,3,1,1.0,5,4,4,4.0,4
FN545893,2023-12-12 14:39:11.000,2023-12-12 14:39:49.000,3.0,5,3,1,1.0,5,5,4,5.0,4
FA539933,2023-12-12 14:41:51.000,2023-12-12 14:42:22.000,5.0,6,2,1,1.0,4,4,4,6.0,3
FA872888,2023-12-12 14:42:04.000,2023-12-12 14:42:27.000,4.0,5,2,1,1.0,4,3,3,5.0,3
FN545893,2023-12-12 14:49:09.000,2023-12-12 14:49:44.000,3.0,5,3,1,1.0,5,5,4,5.0,4
FA369774,2023-12-12 14:50:14.000,2023-12-12 14:51:29.000,3.0,4,3,1,1.0,6,5,5,4.0,4
FA872888,2023-12-12 14:51:46.000,2023-12-12 14:52:08.000,4.0,5,2,1,1.0,4,3,3,5.0,3
FA539933,2023-12-12 14:51:52.000,2023-12-12 14:52:25.000,5.0,6,2,1,1.0,4,4,4,6.0,3
FA369774,2023-12-12 14:58:58.000,2023-12-12 15:00:08.000,4.0,5,2,1,1.0,5,5,4,4.0,4
FN545893,2023-12-12 14:58:59.000,2023-12-12 14:59:28.000,3.0,5,3,1,1.0,5,5,4,5.0,4
FA872888,2023-12-12 15:01:47.000,2023-12-12 15:02:13.000,4.0,5,2,1,1.0,4,4,3,5.0,3
FA539933,2023-12-12 15:01:53.000,2023-12-12 15:02:23.000,5.0,6,2,1,1.0,4,4,4,6.0,3
FN545893,2023-12-12 15:09:01.000,2023-12-12 15:09:31.000,3.0,5,3,1,1.0,5,5,4,5.0,4
FA369774,2023-12-12 15:09:02.000,2023-12-12 15:10:11.000,4.0,5,2,1,1.0,5,4,4,5.0,4
